conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Klasifikasi,Keyword
1195179006833750016,Fri Nov 15 03:17:35 +0000 2019,0,Kamis 14 Nopember 2019 Fakultas Ekonomi dan Bisnis UBP Karawang dan MNC Sekuritas telah melaksanakan Peresmian Galeri Investasi Bursa Efek Indonesia &amp; Seminar Pasar Modal. info https://t.co/E8lDFqQab8 #BEI #Saham #UBP #Karawang #Investasi #MNC #Sekuritas https://t.co/5ZblJEFqnZ,1195179006833750016,https://pbs.twimg.com/media/EJYg-AXU4AMI04v.jpg,,in,,0,0,0,https://x.com/undefined/status/1195179006833750016,1087256720684941312,,Negatif,
1195156543131439104,Fri Nov 15 01:51:39 +0000 2019,1,@IDX_BEI MNC Sekuritas Cabang Bandung Helfa menjelaskan Galeri Investasi BEI Universitas Buana Perjuangan Karawang menggenapi jumlah point of sales MNC Sekuritas secara nasional menjadi 130 point of sales. #MNCSekuritas #YukNabungSaham #GaleriInvestasi #GEIBEI #Komunitas #Investasi https://t.co/RZU1S7HME5,1195157381954408448,https://pbs.twimg.com/media/EJYNTS-UUAAbHof.jpg,MNCSekuritas,in,,0,0,1,https://x.com/undefined/status/1195157381954408448,2349339355,,Negatif,
1195156543131439104,Fri Nov 15 01:49:21 +0000 2019,0,Acara peresmian ini ditandai dengan penandatanganan piagam kerja sama oleh Kepala Area 1 Divisi Pengembangan Pasar @IDX_BEI Nur Rachma Handayanie Branch Manager MNC Sekuritas Cabang Bandung Helfa dan Rektor Universitas Buana Perjuangan Karawang Dedi Mulyadi. #MNCSekuritas https://t.co/HnDr3u8m0G,1195156804092801024,https://pbs.twimg.com/media/EJYMxptU0AAjm4e.jpg,MNCSekuritas,in,,0,2,0,https://x.com/undefined/status/1195156804092801024,2349339355,,Negatif,
1195156543131439104,Fri Nov 15 01:48:19 +0000 2019,1,Hi MNCers selang sehari setelah peresmian Galeri Investasi BEI Universitas Jenderal Soedirman Purwokerto MNC Sekuritas kembali meresmikan Galeri Investasi Buana Perjuangan Karawang pada hari Kamis kemarin tanggal 14 November 2019. #MNCSekuritas #GaleriInvestasi #GEIBEI https://t.co/DiR05OTgiN,1195156543131439104,https://pbs.twimg.com/media/EJYMiZ_U8AEXXze.jpg,,in,,0,1,1,https://x.com/undefined/status/1195156543131439104,2349339355,,Negatif,
1195106634726563842,Thu Nov 14 22:30:00 +0000 2019,0,MNC Sekuritas Resmikan Galeri Investasi BEI Universitas Buana Perjuangan Karawang https://t.co/4AhjdjYMx4,1195106634726563842,,,in,,0,0,0,https://x.com/undefined/status/1195106634726563842,375995332,,Negatif,
1194949760131698688,Thu Nov 14 12:06:38 +0000 2019,0,Sehari setelah peresmian Galeri Investasi BEI Universitas Jenderal Soedirman MNC Sekuritas kembali meresmikan Galeri Investasi Buana Perjuangan Karawang. https://t.co/5CXdq24pe8,1194949760131698688,,,in,,0,0,0,https://x.com/undefined/status/1194949760131698688,944180887171743745,,Negatif,
1168836106483167232,Tue Sep 03 10:40:18 +0000 2019,3,MNC Peduli membuka pendaftaran operasi bibir sumbing gratis. Lokasi pendaftaran: JAWA BARAT RS Mandaya Karawang RS Rama Hadi Purwakarta RS TMC Tasikmalaya JAMBI Rumah Sakit Baiturrahim Hubungi: 021-3909103 #MNCPeduli #Pedulisesama #operasibibirsumbing https://t.co/SnvWoBL6gk,1168836106483167232,https://pbs.twimg.com/media/EDiI98rUcAAM0eP.jpg,,in,,0,1,3,https://x.com/undefined/status/1168836106483167232,846990755017232384,,Promosi,gratis
1168294447085260800,Sun Sep 01 22:56:24 +0000 2019,0,@ryanhrnw Mohon maaf yah kak utk Karawang belum menjadi cakupan jaringan MNC play. Tks [tb],1168296577317785601,,xxploxion,in,,0,0,0,https://x.com/undefined/status/1168296577317785601,1600172264,,Negatif,
1168294447085260800,Sun Sep 01 22:55:57 +0000 2019,0,@ryanhrnw Hai Kak Ryan Mohon maaf dapat diinfokan saat ini untuk wilayah karawang blm menjadi cakupan jaringan MNC Play. Dapat diinfokan pula bahwa layanan MNC Play baru tercover diwilayah Jakarta Surabaya Bandung Malang Medan dan Semarang. #1,1168296462477692929,,xxploxion,in,,0,0,0,https://x.com/undefined/status/1168296462477692929,1600172264,,Negatif,
1161100440462905344,Tue Aug 13 02:21:31 +0000 2019,0,Biaya Pasang baru MNC Vision di Karawang https://t.co/aLMZVglnQP,1161100440462905344,,,in,,0,0,0,https://x.com/undefined/status/1161100440462905344,800115234,,Negatif,
1158857739898183681,Tue Aug 06 21:49:50 +0000 2019,0,Biaya Pasang MNC Vision di Karawang https://t.co/QaTvFQO29r,1158857739898183681,,,in,,0,0,0,https://x.com/undefined/status/1158857739898183681,800115234,,Negatif,
1150727960820928513,Mon Jul 15 11:25:00 +0000 2019,0,Langganan MNC Vision di Karawang https://t.co/UC2vcDihQm,1150727960820928513,,,in,,0,0,0,https://x.com/undefined/status/1150727960820928513,800115234,,Negatif,
1144480197321691136,Fri Jun 28 05:38:37 +0000 2019,0,Berapa pasang MNC Vision di Karawang https://t.co/63sDKWMRr9,1144480197321691136,,,in,,0,0,0,https://x.com/undefined/status/1144480197321691136,800115234,,Negatif,
1133553546371244033,Wed May 29 02:00:00 +0000 2019,0,MNC Peduli gelar operasi bibir sumbing gratis di Karawang Jawa Barat. Ada 5 orang pasien yang menjalani pemeriksaan. Direktur RS Mandaya Karawang dr. Tuan Juniar Situmorang M.Kes mengatakan semoga penderita bibir sumbing dapat terbantu. #MNCPeduli #MNCGroup #Bibirsumbing https://t.co/LgYY56MrDX,1133553546371244033,https://pbs.twimg.com/ext_tw_video_thumb/1133224300536709121/pu/img/3KnInVWBVBQfPHeZ.jpg,,in,,0,1,0,https://x.com/undefined/status/1133553546371244033,846990755017232384,,Promosi,gratis
1117976603034710016,Tue Apr 16 03:33:36 +0000 2019,0,@CrotoneIsHere Selamat Pagi Kak :) Mohon maaf dapat diinfokan saat ini untuk wilayah Karawang blm menjadi cakupan jaringan MNC Play. Dapat diinfokan pula bahwa layanan MNC Play baru tercover diwilayah Jakarta Surabaya Bandung Malang Medan dan Semarang. #1,1117994422132568064,,yukiXinter,in,,0,1,0,https://x.com/undefined/status/1117994422132568064,1600172264,,Negatif,
1102477313437040640,Tue Mar 05 02:14:11 +0000 2019,0,@jurigpako Hai kak :) Terima kasih atas ketertarikannya terhadap layanan MNC Play.Saat ini untuk area Karawang masih belum tercakup layanan MNC Play dan estimasi waktu pengaktifan area akan diinformasikan kembali dengan rekan marketing kami ya kak :) ~ Tks [hw],1102754147743354881,,jurigpako,in,,0,0,0,https://x.com/undefined/status/1102754147743354881,1600172264,,Negatif,
1102477313437040640,Mon Mar 04 23:06:44 +0000 2019,0,@MNCPlayID Min mnc play sudah masuk karawang belum..?,1102706972615335939,,MNCPlayID,in,,0,1,0,https://x.com/undefined/status/1102706972615335939,114683762,,Negatif,
1092417996654403584,Mon Feb 04 13:42:01 +0000 2019,0,GADAI BPKB MOBIL MNC Express SAKU (Solusi Anda Kredit Multiguna) di KARAWANG Hub. 08119918811 https://t.co/ROcfmp25iM via @Terima Gadai BPKB,1092417996654403584,,,in,,0,0,0,https://x.com/undefined/status/1092417996654403584,1089112878123122690,,Negatif,
1092401156402237440,Mon Feb 04 12:35:06 +0000 2019,0,Gadai Bpkb Mobil truk Pik-up MNC Express SAKU (Solusi Anda Kredit Multiguna) di KARAWANG Hub. 08119918811 https://t.co/ROcfmp25iM via @Terima Gadai BPKB,1092401156402237440,,,in,,0,0,0,https://x.com/undefined/status/1092401156402237440,1089112878123122690,,Negatif,
1092400794064760833,Mon Feb 04 12:33:39 +0000 2019,0,MNC Express SAKU (Solusi Anda Kredit Multiguna) di KARAWANG Hub. 08119918811 https://t.co/ROcfmp25iM via @Terima Gadai BPKB,1092400794064760833,,,in,,0,0,0,https://x.com/undefined/status/1092400794064760833,1089112878123122690,,Negatif,
1077901203172843520,Wed Dec 26 12:17:27 +0000 2018,0,Min @official_MNCTV knapa saluran MNC di karawang bures tidak jernih dan bikin puyeng mata?,1077901203172843520,,,in,,0,0,0,https://x.com/undefined/status/1077901203172843520,3408987389,,Negatif,
1073533055539777537,Fri Dec 14 14:13:51 +0000 2018,0,@MNCPlayID Apakah wilayah karawang sudah tercover mnc play???,1073581841322455045,,MNCPlayID,in,,0,2,0,https://x.com/undefined/status/1073581841322455045,114683762,,Negatif,
1067641195487248386,Wed Nov 28 04:47:51 +0000 2018,0,Kesempatan Berkarir di MNC VISION (INDOVISION) Cabang Indramayu Cirebon dan Karawang DATANG LANGSUNG INTERVIEW MULAI TANGGAL 21 November 2018 PUKUL 09.00 WIB (sampai dengan kuota https://t.co/VU7d52iVyt,1067641195487248386,,,in,,0,0,0,https://x.com/undefined/status/1067641195487248386,375425873,,Negatif,
1059297297001930752,Mon Nov 05 04:12:11 +0000 2018,0,Hai adavyang tau nggak...? Mengapa pesawat Lion Air yang nahas di Perairan Karawang itu Kalau di TV One di sebut Lion JT 610 tapi ditelevisi yang lain kayak Kompas Metro dan MNC Group di sebut Lion PK-LQP. ANTV juga JT 610 ada yang bisa jawab...?,1059297297001930752,,,in,,0,0,0,https://x.com/undefined/status/1059297297001930752,999157601936883712,,Negatif,
1057798885362388992,Thu Nov 01 00:58:01 +0000 2018,2,#BreakingNEWS - Suara Irfan Tanjung wartawan MNC Media langsung dari Karawang. Stay tuned in 104.6 FM now! https://t.co/geZFg1J9qW,1057798885362388992,https://pbs.twimg.com/ext_tw_video_thumb/1057798852936294400/pu/img/OnKZz45LmugYFgEU.jpg,,in,,0,0,2,https://x.com/undefined/status/1057798885362388992,88593647,,Negatif,
1056797415200632833,Mon Oct 29 06:38:32 +0000 2018,0,MNC Trijaya » Ini Daftar Nama-Nama Korban Pesawat Lion Air JT-610 yang Jatuh di Tanjung Karawang https://t.co/3wWpuNltu3,1056797415200632833,,,in,,0,0,0,https://x.com/undefined/status/1056797415200632833,162209448,,Negatif,
1056778799386374144,Mon Oct 29 05:24:34 +0000 2018,0,MNC Trijaya 104 6 FM » Ini Rute Perjalanan Lion Air JT 610 Sebelum Jatuh di Perairan Karawang https://t.co/ZoH1SYCSSJ,1056778799386374144,,,in,,0,0,0,https://x.com/undefined/status/1056778799386374144,162209448,,Negatif,
1055992922749849600,Sat Oct 27 01:21:46 +0000 2018,0,Lagi nonton rasa sayange di mnc tv kebetulan chef nya lagi masak pepes jambal balado karawang. Salah satu masakan jagoan papi. Dari bahan-bahan yang dipake sama step masak yang dilakuin sama chef nya selalu dikomen sama Papi saking seringnya doi masak itu di rumah wkwkw,1055992922749849600,,,in,,0,0,0,https://x.com/undefined/status/1055992922749849600,77699391,,Negatif,lag
1051801168983117824,Mon Oct 15 11:45:14 +0000 2018,0,MNC Peduli Gelar Operasi Bibir Sumbing di Karawang #MNCPeduli https://t.co/MqVq2bCAFW,1051801168983117824,,,in,,0,0,0,https://x.com/undefined/status/1051801168983117824,846990755017232384,,Negatif,
1051798444644290561,Mon Oct 15 11:34:25 +0000 2018,0,MNC Peduli Gelar Operasi Bibir Sumbing di Karawang #MNCPeduli https://t.co/MqVq2bCAFW,1051798444644290561,,,in,,0,0,0,https://x.com/undefined/status/1051798444644290561,846990755017232384,,Negatif,
1044238372133167105,Mon Sep 24 14:53:23 +0000 2018,0,Min ko MNC di daerah karawang Jelek @Official_MNCTV loba sireuman,1044238372133167105,,,in,,0,0,0,https://x.com/undefined/status/1044238372133167105,202958958,,Negatif,jelek
1035387199251001345,Fri Aug 31 04:41:59 +0000 2018,2,Bupati Karawang Terima Penghargaan Kepala Daerah Terbaik Kategori Lingkungan Hidup Makassar - Bupati Karawang dr. hj. Cellica Nurrachadiana mendapat penghargaan kategori lingkungan hidup dari MNC group.... https://t.co/2Paob7f8jV,1035387199251001345,,,in,,0,1,0,https://x.com/undefined/status/1035387199251001345,854891662065016833,,Positif,terbaik
1023915842021470208,Mon Jul 30 12:58:54 +0000 2018,0,@rendrasoedjono minta di absen bos. Dari Bonjovi MNC Sky Vision KPP karawang. Semoga Persib Menang....,1023915842021470208,,rendrasoedjono,in,,0,0,0,https://x.com/undefined/status/1023915842021470208,2352664272,,Negatif,
1023854518939701249,Mon Jul 30 08:55:14 +0000 2018,0,Ini dia jadwal Meet &amp; Greet film Rompis selanjutnya! JAKARTA BOGOR KARAWANG siap-siap ketemu Roman Wulan Sam dan Meira! Catat tanggal tempat dan jamnya yaa Rompis Lovers! #filmrompis #rompisthemovie #filmromanpicisan #mnc_pictures #mncp_movie #filmindonesia https://t.co/v9iKKds1X5,1023854518939701249,https://pbs.twimg.com/media/DjV2P19VsAAD2-m.jpg,,in,,1,0,0,https://x.com/undefined/status/1023854518939701249,42367455,,Negatif,
1021965495954747393,Wed Jul 25 03:48:56 +0000 2018,0,Regrann from bcc_karawang - Sedang berlangsung kegiatan campus recruitment PT. MNC VISION Tbk. Di kampus BSI Karawang Kegiatan berlangsung sampai dengan pukul 13.00 https://t.co/RjRHEa4J1W,1021965495954747393,,,in,,0,0,0,https://x.com/undefined/status/1021965495954747393,585775303,,Negatif,
1021579656787582976,Tue Jul 24 02:15:44 +0000 2018,0,Regrann from bcc_karawang - Selamat pagi #sobatbsi Kami akan menyelenggarakan Career Recruitment nih dengan PT. MNC VISION Tbk. Daftarkan dirimu segera ‼️ Raih dan dapatkan kesempatan https://t.co/cpW422xjx7,1021579656787582976,,,in,,0,0,0,https://x.com/undefined/status/1021579656787582976,585775303,,Negatif,
1021387139882180608,Mon Jul 23 13:30:45 +0000 2018,0,@null MNC Peduli Gelar Operasi Bibir Sumbing di Karawang Bakti sosial yang diperuntukk https://t.co/4ULiQEhlHA,1021387139882180608,,,in,,0,0,0,https://x.com/undefined/status/1021387139882180608,1366355490,,Negatif,
1021387049583067136,Mon Jul 23 13:30:23 +0000 2018,0,@null MNC Peduli Gelar Operasi Bibir Sumbing di Karawang Bakti sosial yang diperuntukk https://t.co/y519H3VqC8,1021387049583067136,,,in,,0,0,0,https://x.com/undefined/status/1021387049583067136,1160173274,,Negatif,
1021356288280674304,Mon Jul 23 11:28:09 +0000 2018,0,MNC Peduli Gelar Operasi Bibir Sumbing di Karawang https://t.co/CLc14tXfeY https://t.co/AZWRtVqAmI,1021356288280674304,https://pbs.twimg.com/media/DiyWINyVAAExhVO.jpg,,in,,0,0,0,https://x.com/undefined/status/1021356288280674304,543264218,,Negatif,
1021349215165767680,Mon Jul 23 11:00:03 +0000 2018,0,MNC Peduli Gelar Operasi Bibir Sumbing di Karawang https://t.co/LzRPThso1k,1021349215165767680,,,in,,0,0,0,https://x.com/undefined/status/1021349215165767680,509946051,,Negatif,
1021076039777234944,Sun Jul 22 16:54:33 +0000 2018,0,@MNCPlayID min..pasang mnc play utk wilayah karawang..sudah ada?,1021076039777234944,,MNCPlayID,in,,0,1,0,https://x.com/undefined/status/1021076039777234944,856339530315554816,,Negatif,
1013003301107916800,Sat Jun 30 10:16:22 +0000 2018,0,Telah berlangsung penandatanganan kerjasama antara AMIK BSI Karawang dgn PT. MNC Vision Tbk pada Jumat 29 Juni 2018 #bsikarawang #amikbsikarawang #bcckarawang #bsikarir #bsikarircenter #kampuskarawang #kuliahbsiaja #bsicareercenter https://t.co/yp66shlyQ7,1013003301107916800,https://pbs.twimg.com/media/Dg7pHdvVQAAa0TU.jpg,,in,,0,0,0,https://x.com/undefined/status/1013003301107916800,585775303,,Negatif,
975345328432979969,Sun Mar 18 12:17:01 +0000 2018,0,Road to kilau raya MNC lagi di lapangan Galuh mas Karawang Deket rumah ,975345328432979969,,,in,,0,1,0,https://x.com/undefined/status/975345328432979969,80562119,,Negatif,lag
970660141279338496,Mon Mar 05 13:59:46 +0000 2018,1,MNC Finance Karawang Super Kejam Unit Sudah Lunas BPKB Ditahan Karena Denda via @@SidakNews https://t.co/PlLaMvrl6C,970660141279338496,,,in,,0,0,0,https://x.com/undefined/status/970660141279338496,1480234626,,Negatif,
936194571456966656,Thu Nov 30 11:25:54 +0000 2017,0,https://t.co/XE2cTVuSkW Beri Asuransi ke Anggota Koperasi Tomiko Karawang Gandeng MNC Life MNC Life sebagai perusahaan asuransi jiwa di ba ,936194571456966656,,,in,,0,0,0,https://x.com/undefined/status/936194571456966656,917428391078281216,,Negatif,
935762195052457984,Wed Nov 29 06:47:47 +0000 2017,0,MNC Life Teken Kerja Sama dengan Konsorsium Koperasi Karawang https://t.co/9G8CMM1APh,935762195052457984,,,in,,0,0,0,https://x.com/undefined/status/935762195052457984,3232429010,,Negatif,
935757548296294402,Wed Nov 29 06:29:19 +0000 2017,0,Dengan Hario Siaga MNC Life Jamin Asuransi Anggota Konsorsium Koperasi Karawang https://t.co/RsVii8H20r,935757548296294402,,,in,,0,0,0,https://x.com/undefined/status/935757548296294402,47274731,,Negatif,
935750236718419968,Wed Nov 29 06:00:16 +0000 2017,0,MNC Life Teken Kerja Sama dengan Konsorsium Koperasi Karawang https://t.co/9xw6V7eyzY,935750236718419968,,,in,,0,0,0,https://x.com/undefined/status/935750236718419968,231355136,,Negatif,
935561771208687618,Tue Nov 28 17:31:22 +0000 2017,0,MNC Life Lindungi 75.000 Anggota Konsorsium Koperasi Tomiko Karawang https://t.co/MaQmEaAuSv,935561771208687618,,,in,,0,0,0,https://x.com/undefined/status/935561771208687618,740152800,,Negatif,
935534765440229376,Tue Nov 28 15:44:04 +0000 2017,0,MNC Life Lindungi 75.000 Anggota Konsorsium Koperasi Tomiko Karawang https://t.co/Onec8tYDM2,935534765440229376,,,in,,0,0,0,https://x.com/undefined/status/935534765440229376,3232429010,,Negatif,
935526359455162369,Tue Nov 28 15:10:39 +0000 2017,0,https://t.co/18q5w1w4Qa : MNC Life Lindungi 75.000 Anggota Konsorsium Koperasi Tomiko Karawang https://t.co/tZuzAW91yI,935526359455162369,,,in,,0,0,0,https://x.com/undefined/status/935526359455162369,84611533,,Negatif,
935524297988288513,Tue Nov 28 15:02:28 +0000 2017,0,09 okezonenews MNC Life Lindungi 75.000 Anggota Konsorsium Koperasi Tomiko Karawang https://t.co/fKA0LeYooW,935524297988288513,,,in,,0,0,0,https://x.com/undefined/status/935524297988288513,846715204637376513,,Negatif,
935523950871773184,Tue Nov 28 15:01:05 +0000 2017,0,MNC Life Lindungi 75.000 Anggota Konsorsium Koperasi Tomiko Karawang https://t.co/YIUX4wKg5t,935523950871773184,,,in,,0,0,0,https://x.com/undefined/status/935523950871773184,47274731,,Negatif,
935523689906368512,Tue Nov 28 15:00:03 +0000 2017,0,MNC Life Lindungi 75.000 Anggota Konsorsium Koperasi Tomiko Karawang https://t.co/8DKqVYtVdv,935523689906368512,,,in,,0,0,0,https://x.com/undefined/status/935523689906368512,773069968531271680,,Negatif,
935516138804461568,Tue Nov 28 14:30:03 +0000 2017,0,MNC Life Lindungi 75.000 Anggota Konsorsium Koperasi Tomiko Karawang https://t.co/SvAGdjWuk7,935516138804461568,,,in,,0,0,0,https://x.com/undefined/status/935516138804461568,231355136,,Negatif,
935516135721648128,Tue Nov 28 14:30:02 +0000 2017,0,MNC Life Lindungi 75.000 Anggota Konsorsium Koperasi Tomiko Karawang https://t.co/OdFuxS7DWO,935516135721648128,,,in,,0,0,0,https://x.com/undefined/status/935516135721648128,509946051,,Negatif,
934942505535229953,Mon Nov 27 00:30:38 +0000 2017,0,okezonenews MNC Life Lindungi Anggota Konsorsium Koperasi Tomiko di Karawang https://t.co/Jcz5xhP56k,934942505535229953,,,in,,0,0,0,https://x.com/undefined/status/934942505535229953,846307039794028545,,Negatif,
934940932205559808,Mon Nov 27 00:24:23 +0000 2017,1,MNC Life Lindungi Anggota Konsorsium Koperasi Tomiko di Karawang https://t.co/YJGHvQsBlu,934940932205559808,,,in,,1,0,0,https://x.com/undefined/status/934940932205559808,47274731,,Negatif,
934683929487069184,Sun Nov 26 07:23:09 +0000 2017,0,MNC Life Lindungi Anggota Konsorsium Koperasi Tomiko di Karawang https://t.co/VDFSaFotkn,934683929487069184,,,in,,0,0,0,https://x.com/undefined/status/934683929487069184,3232429010,,Negatif,
934673111571509248,Sun Nov 26 06:40:09 +0000 2017,0,MNC Life Lindungi Anggota Konsorsium Koperasi Tomiko di Karawang https://t.co/7ghCaIeyXx,934673111571509248,,,in,,0,0,0,https://x.com/undefined/status/934673111571509248,231355136,,Negatif,
906470068615352320,Sat Sep 09 10:51:20 +0000 2017,0,okezonenews Pasarkan Hario Siaga MNC Life Gandeng Konsorsium Koperasi di Karawang https://t.co/R8NrJNTVn1 https://t.co/d5uSF0eACM,906470068615352320,https://pbs.twimg.com/media/DJRtcHDVwAAFM3r.jpg,,in,,0,0,0,https://x.com/undefined/status/906470068615352320,846307039794028545,,Negatif,
906469757930553345,Sat Sep 09 10:50:06 +0000 2017,0,Pasarkan Hario Siaga MNC Life Gandeng Konsorsium Koperasi di Karawang https://t.co/2exnMhiRkX https://t.co/eNLtgrtRaY,906469757930553345,https://pbs.twimg.com/media/DJRtcHDVwAAFM3r.jpg,,in,,0,0,0,https://x.com/undefined/status/906469757930553345,47274731,,Negatif,
906468244378107904,Sat Sep 09 10:44:05 +0000 2017,0,Mantap! MNC Life Targetkan Penjualan 72.000 Voucher Hario Siaga dari Karawang https://t.co/dRd9HscGDJ https://t.co/EL81kwOn9Q,906468244378107904,https://pbs.twimg.com/media/DJRsEEUVwAU54vp.jpg,,in,,0,0,0,https://x.com/undefined/status/906468244378107904,769210146312511488,,Positif,mantap
